epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
127,176.98,0.37337,0.29798,1.17577,0.99983,1,0.995,0.89204,0.48101,0.26809,1.44918,0.0007526,0.0007526,0.0007526
128,178.286,0.37005,0.27823,1.16507,0.99983,1,0.995,0.89204,0.48101,0.26809,1.44918,0.0007427,0.0007427,0.0007427
129,179.594,0.36917,0.27714,1.17516,0.9998,1,0.995,0.90334,0.45739,0.25991,1.4565,0.0007328,0.0007328,0.0007328
130,180.884,0.3704,0.28347,1.20886,0.9998,1,0.995,0.90334,0.45739,0.25991,1.4565,0.0007229,0.0007229,0.0007229
131,182.177,0.33335,0.27136,1.21724,0.99982,1,0.995,0.91153,0.43811,0.25312,1.45708,0.000713,0.000713,0.000713
132,183.482,0.35136,0.27609,1.15595,0.99978,1,0.995,0.90887,0.44762,0.25537,1.42651,0.0007031,0.0007031,0.0007031
133,184.776,0.33666,0.26792,1.19628,0.99978,1,0.995,0.90887,0.44762,0.25537,1.42651,0.0006932,0.0006932,0.0006932
134,186.079,0.35715,0.27501,1.23738,0.99971,1,0.995,0.91032,0.44436,0.26026,1.49189,0.0006833,0.0006833,0.0006833
135,187.37,0.35904,0.27338,1.18576,0.9995,1,0.995,0.90829,0.43769,0.25828,1.44659,0.0006734,0.0006734,0.0006734
136,188.675,0.34093,0.27065,1.15263,0.9995,1,0.995,0.90829,0.43769,0.25828,1.44659,0.0006635,0.0006635,0.0006635
137,189.973,0.32903,0.26003,1.15361,0.9968,1,0.995,0.90441,0.44019,0.25926,1.4086,0.0006536,0.0006536,0.0006536
138,191.268,0.32787,0.25505,1.15791,0.9968,1,0.995,0.90441,0.44019,0.25926,1.4086,0.0006437,0.0006437,0.0006437
139,192.568,0.3365,0.26631,1.19422,0.99679,1,0.995,0.90818,0.4385,0.25779,1.40002,0.0006338,0.0006338,0.0006338
140,193.871,0.33778,0.25932,1.14053,1,0.99923,0.995,0.90631,0.44142,0.25716,1.3874,0.0006239,0.0006239,0.0006239
141,195.252,0.35306,0.26816,1.18908,1,0.99923,0.995,0.90631,0.44142,0.25716,1.3874,0.000614,0.000614,0.000614
142,196.598,0.33316,0.25531,1.15069,0.99633,1,0.99369,0.90573,0.43574,0.25602,1.46042,0.0006041,0.0006041,0.0006041
143,197.903,0.32765,0.25861,1.14526,0.99947,1,0.995,0.90671,0.43524,0.25674,1.43831,0.0005942,0.0005942,0.0005942
144,199.207,0.33045,0.26122,1.18914,0.99947,1,0.995,0.90671,0.43524,0.25674,1.43831,0.0005843,0.0005843,0.0005843
145,200.507,0.32929,0.26008,1.15028,0.99962,1,0.995,0.91417,0.4321,0.25423,1.37616,0.0005744,0.0005744,0.0005744
146,201.799,0.32316,0.26222,1.14125,0.99962,1,0.995,0.91417,0.4321,0.25423,1.37616,0.0005645,0.0005645,0.0005645
147,203.105,0.32781,0.2533,1.13978,0.99661,1,0.99378,0.9089,0.44444,0.25267,1.37225,0.0005546,0.0005546,0.0005546
148,204.407,0.33793,0.26099,1.1348,0.99974,1,0.995,0.91454,0.44794,0.25474,1.41242,0.0005447,0.0005447,0.0005447
149,205.7,0.32453,0.25379,1.10914,0.99974,1,0.995,0.91454,0.44794,0.25474,1.41242,0.0005348,0.0005348,0.0005348
150,207.008,0.33215,0.26287,1.19276,0.99959,1,0.995,0.91748,0.4373,0.25264,1.49327,0.0005249,0.0005249,0.0005249
151,208.312,0.32586,0.25573,1.16333,0.99973,1,0.995,0.91744,0.43622,0.24739,1.53801,0.000515,0.000515,0.000515
152,209.618,0.31968,0.2504,1.26099,0.99973,1,0.995,0.91744,0.43622,0.24739,1.53801,0.0005051,0.0005051,0.0005051
153,210.917,0.33168,0.25313,1.14298,0.99974,1,0.995,0.91719,0.43472,0.24554,1.49104,0.0004952,0.0004952,0.0004952
154,212.225,0.32803,0.25622,1.16316,0.99974,1,0.995,0.91719,0.43472,0.24554,1.49104,0.0004853,0.0004853,0.0004853
155,213.528,0.31236,0.24025,1.13333,0.99975,1,0.995,0.91233,0.44061,0.24569,1.44795,0.0004754,0.0004754,0.0004754
156,214.83,0.31118,0.24884,1.11423,0.9998,1,0.995,0.91427,0.44558,0.24769,1.46908,0.0004655,0.0004655,0.0004655
157,216.125,0.32086,0.24446,1.19132,0.9998,1,0.995,0.91427,0.44558,0.24769,1.46908,0.0004556,0.0004556,0.0004556
158,217.439,0.31833,0.25392,1.12753,0.99981,1,0.995,0.91147,0.44574,0.25372,1.4619,0.0004457,0.0004457,0.0004457
159,218.744,0.31566,0.25404,1.18743,0.9998,1,0.995,0.91246,0.44127,0.25513,1.44397,0.0004358,0.0004358,0.0004358
160,220.049,0.30654,0.24726,1.11762,0.9998,1,0.995,0.91246,0.44127,0.25513,1.44397,0.0004259,0.0004259,0.0004259
