epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
189,624.839,0.29124,0.20831,1.20942,0.99699,0.99067,0.99497,0.93357,0.40169,0.251,1.85762,0.0001388,0.0001388,0.0001388
190,628.092,0.29185,0.21261,1.28995,0.99666,0.98802,0.99488,0.9342,0.3959,0.24921,1.86811,0.0001289,0.0001289,0.0001289
191,631.919,0.29384,0.21387,1.23863,1,0.98764,0.99488,0.93503,0.39317,0.24629,1.90697,0.000119,0.000119,0.000119
192,635.204,0.28709,0.20818,1.2332,1,0.98764,0.99488,0.93503,0.39317,0.24629,1.90697,0.0001091,0.0001091,0.0001091
193,638.417,0.29359,0.21242,1.23964,1,0.98767,0.99488,0.9371,0.39055,0.24463,1.94658,9.92e-05,9.92e-05,9.92e-05
194,641.623,0.28537,0.20902,1.22896,1,0.98767,0.99488,0.9371,0.39055,0.24463,1.94658,8.93e-05,8.93e-05,8.93e-05
195,644.838,0.29307,0.20036,1.25709,1,0.98762,0.99488,0.93751,0.39129,0.24447,1.96199,7.94e-05,7.94e-05,7.94e-05
196,648.43,0.28829,0.20452,1.28471,0.99669,0.98802,0.99488,0.93848,0.39176,0.24408,1.95751,6.95e-05,6.95e-05,6.95e-05
197,652.036,0.28038,0.20152,1.23087,0.99669,0.98802,0.99488,0.93848,0.39176,0.24408,1.95751,5.96e-05,5.96e-05,5.96e-05
198,655.666,0.285,0.20089,1.29126,0.99673,0.98802,0.99491,0.93653,0.39227,0.24614,1.94746,4.97e-05,4.97e-05,4.97e-05
199,659.001,0.28489,0.20474,1.23432,0.99682,0.98802,0.99488,0.93548,0.39289,0.24757,1.93652,3.98e-05,3.98e-05,3.98e-05
200,662.227,0.28598,0.20961,1.24117,0.99682,0.98802,0.99488,0.93548,0.39289,0.24757,1.93652,2.99e-05,2.99e-05,2.99e-05
