epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
190,622.692,0.29887,0.2144,1.29807,0.99658,0.99401,0.995,0.94302,0.38823,0.24066,1.46266,0.0001289,0.0001289,0.0001289
191,626.885,0.30426,0.22025,1.28207,0.99649,0.99401,0.995,0.94207,0.38556,0.23804,1.45735,0.000119,0.000119,0.000119
192,630.24,0.29406,0.21832,1.30621,0.99649,0.99401,0.995,0.94207,0.38556,0.23804,1.45735,0.0001091,0.0001091,0.0001091
193,633.468,0.30146,0.21925,1.27993,0.99404,0.99932,0.995,0.9409,0.38518,0.23835,1.44378,9.92e-05,9.92e-05,9.92e-05
194,636.692,0.29035,0.20596,1.25977,0.99404,0.99932,0.995,0.9409,0.38518,0.23835,1.44378,8.93e-05,8.93e-05,8.93e-05
195,639.91,0.2938,0.20761,1.3442,0.997,0.99638,0.995,0.93966,0.38349,0.23609,1.44531,7.94e-05,7.94e-05,7.94e-05
196,643.12,0.29942,0.20732,1.29812,0.99354,1,0.99497,0.94036,0.38489,0.23693,1.4357,6.95e-05,6.95e-05,6.95e-05
197,646.337,0.2944,0.20428,1.26563,0.99354,1,0.99497,0.94036,0.38489,0.23693,1.4357,5.96e-05,5.96e-05,5.96e-05
198,649.574,0.28774,0.2059,1.30319,0.99356,1,0.995,0.93996,0.38389,0.2363,1.42483,4.97e-05,4.97e-05,4.97e-05
199,652.81,0.29189,0.21157,1.26962,0.99701,0.99931,0.995,0.93939,0.38447,0.23608,1.42393,3.98e-05,3.98e-05,3.98e-05
200,656.018,0.29202,0.2082,1.22864,0.99701,0.99931,0.995,0.93939,0.38447,0.23608,1.42393,2.99e-05,2.99e-05,2.99e-05
